id,date,platform,path,cloud,sun_el,n_valid,valid_frac,red_med,swir2_med,hci_mean,hci_med,hci_sd,hci_p5,hci_p10,hci_p25,hci_p75,hci_p90,hci_p95,frac_lt_0,frac_lt_005,frac_gt_010,frac_gt_015,frac_gt_020
LC08_L2SP_166040_20130712_02_T1,2013-07-12,landsat-8,166,0.0,67.90331468,141837,0.7689142596929482,0.332895,0.4274675,0.1233000099150955,0.127585334452898,0.0228044269070429,0.086073109565181,0.0952979853640348,0.1089555295926088,0.1425214516663567,0.1475448260779015,0.1488569599515269,0.0024817219766351,0.0059645931597538,0.8583937900547812,0.0220182321961124,0.000119855890917
LE07_L2SP_165040_20130713_02_T1,2013-07-13,landsat-7,165,0.0,66.40536731,131401,0.710225767919011,0.347305,0.4461675,0.1203207210492156,0.1251299717551966,0.0295852406767209,0.0787881060631638,0.0911551937989274,0.1073438277805353,0.1377886454845686,0.1462503431965932,0.1513351094169412,0.0057153294114961,0.0124199968036772,0.8309069185166018,0.0651821523428284,0.0009665071042077
LE07_L2SP_166040_20130720_02_T1,2013-07-20,landsat-7,166,0.0,65.78821508,104851,0.568409012056553,0.3424649999999999,0.4320325,0.1113880674930699,0.1156291838235493,0.0320706961594761,0.0681931967778041,0.0803193172913958,0.0975952230518469,0.1317783120717287,0.1396995575229623,0.1440648213624921,0.0072960677532879,0.0209344689130289,0.7210231662072846,0.0224699812114333,0.0004482551430124
LC08_L2SP_165040_20130721_02_T1,2013-07-21,landsat-8,165,0.02,67.10843544,185009,0.9999783798976288,0.34263,0.44064,0.1244152541703889,0.1289860214467264,0.0297043148252588,0.0848098964630918,0.0945078234742158,0.1089204044238014,0.1441705967685395,0.1497331569680732,0.1546114122377054,0.0043241139620234,0.008383375943873,0.8528666172996989,0.0947683626201968,0.0023134009696825
LC08_L2SP_166040_20130728_02_T1,2013-07-28,landsat-8,166,0.09,66.39298971,144257,0.7820333506808916,0.346425,0.4480925,0.1291395546636996,0.1334099754558808,0.0271032798682018,0.0906281967497524,0.1004185906753018,0.1147714803661445,0.1478370679264472,0.1522362144830293,0.1545161943288078,0.0028698780648426,0.0061210201238068,0.90310348891215,0.1809548236827329,0.0033481910756497
LE07_L2SP_166040_20130805_02_T1,2013-08-05,landsat-7,166,2.0,64.06615951,98990,0.5366358747506288,0.3471125,0.4150375,0.0938471691442967,0.0936479550955684,0.0284554989348809,0.0504190569191502,0.0587842620019962,0.0721911061000616,0.1192022542491173,0.1299399670706438,0.1334196037402457,0.0047176482472977,0.0481765834932821,0.4407212849782806,4.0408122032528536e-05,0.0
LC08_L2SP_166040_20130813_02_T1,2013-08-13,landsat-8,166,0.0,64.31960499,138951,0.7532689305230289,0.343675,0.4480925,0.1338990898123611,0.1377103161602702,0.0282525819968689,0.0953082900217687,0.1051551611492993,0.1199839125789945,0.1525451579057664,0.1580007451738344,0.1601084705545293,0.0024756928701484,0.0049082050507013,0.9302200056134896,0.2915128354599823,0.0039222459716015
LC08_L2SP_165040_20130822_02_T1,2013-08-22,landsat-8,165,0.0,62.8225735,185010,0.9999837849232216,0.326735,0.4262025,0.1303954184323802,0.1342224043356855,0.0311389924571023,0.0904458355476552,0.1018081398884113,0.1168189042447025,0.1501393215668519,0.1588332410989407,0.1614535087018173,0.0057726609372466,0.0092643640884276,0.9112534457596888,0.2516296416409924,0.0010323766282903
LC08_L2SP_166040_20130829_02_T1,2013-08-29,landsat-8,166,0.0,61.46202025,121931,0.6610016046491456,0.34109,0.446855,0.1360086033972888,0.1397481376867064,0.0273312103274541,0.09776032489728,0.1076507340081803,0.1244497022180545,0.1539222481774426,0.1586873809170161,0.1607790958407374,0.002485012014992,0.0049618226701987,0.942098399914706,0.3208782016058262,0.0026244351313447
LC08_L2SP_165040_20130907_02_T1,2013-09-07,landsat-8,165,0.05,59.45651343,185007,0.9999675698464432,0.3418325,0.4313174999999999,0.1155949035498862,0.1182452833114265,0.0296622198943739,0.0777025535266121,0.0877806027112415,0.1015698426232773,0.1350375285290733,0.1422299562829509,0.1463904595051502,0.0054970892993238,0.0110320150048376,0.7707816460998773,0.0372904809007226,0.0008810477441394
LC08_L2SP_166040_20130914_02_T1,2013-09-14,landsat-8,166,0.0,57.70457178,129551,0.702310477925232,0.3497524999999999,0.45461,0.1342666612721502,0.1382115921783926,0.0292431515171967,0.0955615493592495,0.1059099228062899,0.1219297137415858,0.1511785941914111,0.1559431548814849,0.1585799552358515,0.0023697231206243,0.0051022377287709,0.9323509660288226,0.2799746817855516,0.0054187154093754
LE07_L2SP_166040_20130922_02_T1,2013-09-22,landsat-7,166,0.0,54.69098628,110934,0.6013856362217018,0.345545,0.4237825,0.1010142688628378,0.1048514247182552,0.0316563386729824,0.0597456080058057,0.0709059084593526,0.086807540363754,0.1205737226897838,0.1291389358153989,0.1336706135949465,0.007382768132403,0.0280527160293507,0.5738006382173184,0.0078695440532208,0.000549876503146
LC08_L2SP_165040_20130923_02_T1,2013-09-23,landsat-8,165,0.0,55.24203886,185008,0.999972974872036,0.337955,0.422545,0.1110567086039689,0.114449746171856,0.030000533007344,0.0735124927607832,0.0827525804804864,0.0969110714938835,0.1294188973699775,0.1366456792590464,0.1415180909493139,0.0051781544581855,0.0125345930986768,0.7084558505578137,0.022507134826602,0.0018053273371962
LE07_L2SP_166040_20131008_02_T1,2013-10-08,landsat-7,166,0.0,50.06168296,107095,0.5805739873362824,0.3433725,0.4301075,0.1122260027838853,0.1151265332228378,0.0322538833844748,0.0704688115492395,0.0809593689628351,0.0969141823866458,0.133072220485499,0.1426133548044499,0.147037042124605,0.0065269153555254,0.0167141323124328,0.7132452495447966,0.0346514776600214,0.0011671880106447
LC08_L2SP_165040_20131009_02_T1,2013-10-09,landsat-8,165,0.54,50.42674463,185011,0.9999891899488144,0.3488725,0.44592,0.1215061905814803,0.1258565894544865,0.039830298410693,0.081549521543075,0.0915316619734882,0.1061026685939403,0.1430017244463738,0.1497847665819968,0.155152288666556,0.006783380447649,0.0114155374545297,0.8220700390787575,0.096042937987471,0.0037889638994438
LC08_L2SP_166040_20131016_02_T1,2013-10-16,landsat-8,166,0.01,48.23565387,131161,0.7110384682105994,0.3385324999999999,0.4411624999999999,0.1351481421475318,0.1396369165355161,0.0267951809083077,0.0975912783852182,0.1074793413041658,0.1231519127579208,0.1508227688778553,0.1562382738758502,0.1588727618766522,0.0025007433612125,0.0052683343371886,0.940744581087366,0.2713459031266916,0.0047041422374028
LE07_L2SP_165040_20131017_02_T1,2013-10-17,landsat-7,165,0.0,47.3198434,131673,0.7116959348802516,0.3418325,0.434095,0.1166253484923567,0.121425338824497,0.0337883591126791,0.0739330678762889,0.0865008982182846,0.1028884659348093,0.1358456071260169,0.144324582692821,0.1503802614601235,0.0076477334001655,0.0168751376516066,0.783410418233047,0.0554631549368511,0.0013898065662664
LE07_L2SP_166040_20131024_02_T1,2013-10-24,landsat-7,166,0.0,45.18810237,105689,0.5729519038945269,0.334655,0.429475,0.1215768168127154,0.1266407745131212,0.0340221397490773,0.078849919085463,0.0912447073468961,0.1083582332610177,0.1408631633111016,0.1489416320069579,0.1531969668057858,0.0079762321528257,0.0156875360728174,0.8355268760230488,0.078958075107154,0.002403277540709
LC08_L2SP_165040_20131025_02_T1,2013-10-25,landsat-8,165,2.9,45.43842742,185002,0.9999405447184792,0.33471,0.41974,0.1118437168138868,0.1157823790772683,0.0285553495288048,0.0736852312942269,0.0836492630215985,0.0974326987669141,0.1308962238299267,0.1375084830292015,0.1410440149727378,0.00611344742219,0.0132755321564091,0.7155598317856023,0.0150917287380676,0.0009243143317369
LE07_L2SP_166040_20131125_02_T1,2013-11-25,landsat-7,166,4.0,36.70779693,107009,0.5801077717061324,0.30468,0.3807175,0.0973720592086733,0.1142652970317885,0.0847540397430734,0.0232948802858929,0.0590552745981549,0.0924937635250399,0.1281981828417095,0.1400820767301779,0.1491424794121991,0.0379126989318655,0.0816099580409124,0.6875216103318412,0.046697006793821,0.002233456998944
LC08_L2SP_165040_20131126_02_T1,2013-11-26,landsat-8,165,1.04,36.9547505,185008,0.999972974872036,0.3147175,0.3980425,0.106119701822823,0.1206182328734838,0.0745939868481852,0.0419235550238621,0.0686549706260421,0.0987592938296448,0.1323951937417927,0.1437907592605443,0.153181509811999,0.0267447894145118,0.0604514399377324,0.7400923203320937,0.0629053878751189,0.0059078526333996
LC08_L2SP_166040_20131203_02_T1,2013-12-03,landsat-8,166,0.11,35.66942919,115215,0.6245934166016133,0.3484875,0.452355,0.1236748639107651,0.1361211297584229,0.0597285400656133,0.041534272957536,0.0719296821531943,0.1174195936458084,0.1463419864208245,0.1583406851615876,0.169012560001059,0.0187909560387102,0.0609729635898103,0.8231219893243067,0.1878574838345701,0.0122466692704942
LE07_L2SP_165040_20131220_02_T1,2013-12-20,landsat-7,165,0.0,33.33377083,130837,0.707177333484674,0.3285499999999999,0.4015074999999999,0.0935929300983085,0.1019435069342038,0.0571461494044637,0.0443151297275851,0.0619858976156301,0.0843491365286424,0.1148036522594314,0.1263285764937597,0.133642479844019,0.0188631656182884,0.0618479482103686,0.5435847657772649,0.0164250173880477,0.0011770370766679
LE07_L2SP_166040_20131227_02_T1,2013-12-27,landsat-7,166,0.0,33.11433182,103806,0.562743950039032,0.3072649999999999,0.3989775,0.1222520288429238,0.1294666104516205,0.0638504643479624,0.0746130209429183,0.0928996167992309,0.1141443371268536,0.1425889651411233,0.1555061595636833,0.1650674486011941,0.0133229293104444,0.0247480877791264,0.8628017648305493,0.1402134751363119,0.0067818815868061
LC08_L2SP_165040_20131228_02_T1,2013-12-28,landsat-8,165,0.83,33.57241601,184685,0.9982271516055627,0.28026,0.36826,0.1262635938455945,0.133254810375683,0.0566619689808727,0.0822522474508115,0.0965918118554599,0.1164582910724663,0.1471912701618029,0.1569458942429747,0.164153250232322,0.011284078295476,0.0192273330265045,0.8814467877737769,0.1961556163196794,0.0052088691555892
LE07_L2SP_165040_20140121_02_T1,2014-01-21,landsat-7,165,0.0,35.12661826,136069,0.7354564273861837,0.2924975,0.3507425,0.0837446135935493,0.0983749946764865,0.0836188862083519,-0.0040477316810545,0.0347989081721873,0.0765449894734133,0.1134203794408125,0.1313471713359416,0.1438453589908421,0.0533920290440879,0.1348360023223511,0.4732378425651691,0.0370914756483842,0.0041449558679787
LE07_L2SP_166040_20140213_02_T1,2014-02-13,landsat-7,166,0.0,40.48714697,77087,0.4178972590857837,0.300445,0.3867124999999999,0.1189050676377715,0.1252499730217321,0.0605058219659426,0.0721926705284952,0.0896291919760302,0.110051839708495,0.1377187459980242,0.1524516660675611,0.1627263158281204,0.0098589904912631,0.0230129593835536,0.8477823757572612,0.1177241298792273,0.0071347957502562
LC08_L2SP_165040_20140214_02_T1,2014-02-14,landsat-8,165,0.69,41.30344158,184981,0.9998270391810306,0.27014,0.35605,0.1292647714116448,0.1360706157734184,0.0705208353279338,0.0827618950451302,0.1013842887181177,0.1222418332967731,0.150230919417442,0.1636646612785552,0.1737272386639406,0.0126121061081948,0.0216184364880717,0.9056876111600652,0.2540531189689752,0.012017450440856
LC08_L2SP_166040_20140221_02_T1,2014-02-21,landsat-8,166,0.1,43.47188508,120675,0.6541926880041634,0.2802875,0.3713675,0.1379401915100006,0.1435598420849676,0.0480609280259362,0.0954533974358536,0.1109931337097353,0.1320928006152318,0.1517756838454266,0.1612454070269187,0.1698158562121544,0.0061653200745804,0.0118997306815827,0.9389268696913196,0.2971452247772944,0.0122974932670395
LE07_L2SP_165040_20140222_02_T1,2014-02-22,landsat-7,165,2.0,43.27225216,131398,0.7102095528422327,0.27982,0.3566275,0.1157836061135574,0.126607534379998,0.0651903177755511,0.0678033033736256,0.0825735145283339,0.1037828126488887,0.1405986451573432,0.1487314207822661,0.1550658592939023,0.0133030944154401,0.0264692004444512,0.7823635062938553,0.0771625138891003,0.0038052329563615
LE07_L2SP_166040_20140301_02_T1,2014-03-01,landsat-7,166,1.0,45.61902168,109213,0.5920559025067221,0.2713225,0.3451325,0.1160320750230115,0.1245662197727887,0.0490585105674132,0.0683788092582601,0.0820559632300554,0.1020075176545757,0.137892479665553,0.1487441282081065,0.154343014678541,0.0100812174374845,0.0239440359664142,0.7699449699211632,0.0802010749636032,0.0023440432915495
LC08_L2SP_165040_20140302_02_T1,2014-03-02,landsat-8,165,0.72,46.48372286,184919,0.9994919275942772,0.2685725,0.3484875,0.1273983246564964,0.1355896421097675,0.0555108757640243,0.0835378581042649,0.0959766470179323,0.1144913396045384,0.1495887084335315,0.1581497726037705,0.1636319518187035,0.0097718460515144,0.0168019511245464,0.8745450710851779,0.2404458168170929,0.0061864924642681
LE07_L2SP_166040_20140317_02_T1,2014-03-17,landsat-7,166,1.0,51.31125321,109099,0.5914378957411744,0.279435,0.358195,0.1116941206337553,0.1212321706426488,0.0571796695417792,0.0632137997255642,0.0777556450780479,0.1001548208463893,0.1333352453724927,0.1441344904620706,0.1510392824991693,0.0123924142292779,0.0280662517529949,0.7506484935700602,0.0553167306758082,0.0029881117150478
LC08_L2SP_165040_20140318_02_T1,2014-03-18,landsat-8,165,2.08,52.18235118,185009,0.9999783798976288,0.284,0.3721374999999999,0.1253070184913479,0.1346535696352903,0.0539590830961272,0.0813699467837609,0.0934681898993911,0.1126201268978338,0.1445148316717394,0.1549549433668082,0.164247143456778,0.0094860250041889,0.0170748450075401,0.8581312260484625,0.1538465696263425,0.0054700041619596
LC08_L2SP_165040_20140403_02_T1,2014-04-03,landsat-8,165,3.23,57.80943292,185010,0.9999837849232216,0.28026,0.3693599999999999,0.1284662493749343,0.133290712838522,0.0417806941702219,0.0877780801791118,0.1001840238265295,0.1168334745562652,0.1472321563578575,0.1574278691575807,0.1620593772454932,0.008442786876385,0.0142262580401059,0.9010702124209502,0.2072266363980325,0.0035944003026863
LE07_L2SP_166040_20140418_02_T1,2014-04-18,landsat-7,166,3.0,61.98590731,107556,0.5830731199583659,0.2945325,0.3697175,0.108611601619236,0.1145789198020501,0.030993476348245,0.0651883136743657,0.0773516638566762,0.095088461336417,0.1275261996635344,0.1346844756603682,0.1394197755328225,0.0075216631336234,0.0223046598980995,0.6949867975752166,0.0109245416341254,0.0003904942541559
LE07_L2SP_166040_20140504_02_T1,2014-05-04,landsat-7,166,2.0,65.77969147,107826,0.5845368201925579,0.299895,0.39598,0.1310284041791624,0.1383615425125821,0.0401413033001856,0.0867381539906324,0.09973985495449,0.1187441508938755,0.1493523215221403,0.1582110866307065,0.1651462166500888,0.0086342811566783,0.0146068666184408,0.8991801606291618,0.2254836495835883,0.0034685511843154
LC08_L2SP_165040_20140505_02_T1,2014-05-05,landsat-8,165,0.33,66.42540355,184992,0.9998864944625512,0.3093825,0.41226,0.1332392153433615,0.1413279489786802,0.0471292520209775,0.089316156818278,0.1021313590730895,0.1202552229163534,0.1518669918056792,0.162771413410831,0.169444414203834,0.007648979415326,0.0130492129389379,0.9106826241134752,0.2826716830998097,0.0062218906763535
LE07_L2SP_166040_20140605_02_T1,2014-06-05,landsat-7,166,2.0,68.6830212,105856,0.5738572295949345,0.31733,0.4028,0.1148791272647493,0.1194662649145043,0.0322674532482396,0.0732675552876097,0.0839745836088947,0.1006735539480079,0.1341719157046748,0.1416333472751539,0.1461247209690613,0.0056208434099153,0.014935383917775,0.7575668833131801,0.0318451481257557,0.0008785519951632
LC08_L2SP_165040_20140606_02_T1,2014-06-06,landsat-8,165,0.79,69.17374026,185012,0.9999945949744072,0.323765,0.4088225,0.1127163641000594,0.1183231330412414,0.0313153253713033,0.0738551937673548,0.0834939547025965,0.0990325065250649,0.1318128093726296,0.1368899454845464,0.1410056152444608,0.0064698506042851,0.013420751086416,0.7387088405076427,0.0169070114370959,0.0009026441528117
LC08_L2SP_166040_20140613_02_T1,2014-06-13,landsat-8,166,0.12,69.09208956,142334,0.7716085523462572,0.316615,0.4125625,0.1280537391617385,0.1335426752745849,0.0312717520520787,0.090328302934511,0.1006608506341636,0.1154330371528072,0.1440358940445951,0.1487659369837914,0.1539116207480197,0.0035128641083648,0.0082060505571402,0.9044219933396096,0.0813017269239956,0.0040959995503533
LE07_L2SP_165040_20140614_02_T1,2014-06-14,landsat-7,165,0.0,68.57101217,130738,0.7066422359509872,0.3192275,0.39642,0.1082015442827057,0.1123555505334964,0.0303641408161675,0.0670555092736573,0.0777856702644431,0.0946434311688722,0.1272587587507228,0.1353150699803036,0.1405611344335947,0.0076718322140464,0.0190074806100751,0.6840474842815402,0.015756704248191,0.0007342930135079
LE07_L2SP_166040_20140621_02_T1,2014-06-21,landsat-7,166,1.0,68.31038064,110224,0.5975366467169746,0.3101525,0.3947974999999999,0.1174458395267104,0.1217967095067285,0.0357881592994196,0.0745316858042423,0.0854419693476798,0.1032283800120442,0.1384417806638792,0.1470666723593405,0.1512146090163849,0.0075391929162432,0.0145249673392364,0.7829420089998549,0.062690521120627,0.0021048047612135
LC08_L2SP_165040_20140622_02_T1,2014-06-22,landsat-8,165,2.45,68.76561838,185011,0.9999891899488144,0.321345,0.4136625,0.1229027362356426,0.1264196436958971,0.0324686549408974,0.0834856961995263,0.0929509938449212,0.1074536402936352,0.1438445333020822,0.1513349544115115,0.1544498224554109,0.0058320856597715,0.0105723443470928,0.8371340082481582,0.132175924674749,0.0019025895757549
LC08_L2SP_166040_20140629_02_T1,2014-06-29,landsat-8,166,0.0,68.38305776,160518,0.8701860525631018,0.3065775,0.39763,0.1260986021162414,0.1292482913189846,0.0293027658304845,0.0898031920399545,0.0986605363249922,0.1118475915370084,0.1451237793590082,0.1506734185397505,0.1524317973915104,0.0038001968626571,0.0076751516963829,0.8892896746782293,0.1235437770218916,0.0034637859928481
LE07_L2SP_166040_20140707_02_T1,2014-07-07,landsat-7,166,0.0,67.33990566,108300,0.5871064272703617,0.3129575,0.39686,0.1150351904090609,0.1199973499002637,0.036541423980785,0.0708063338268782,0.0826171898031448,0.100330003620769,0.1363641548350553,0.1445405501406943,0.1493223652255272,0.0081532779316712,0.0191135734072022,0.7528716528162511,0.0436934441366574,0.0020036934441366
LC08_L2SP_165040_20140708_02_T1,2014-07-08,landsat-8,165,0.0,67.77530865,185005,0.9999567597952576,0.3269275,0.42634,0.1279570578542245,0.1334945404672493,0.0367677802318648,0.0873594977418276,0.0974143055629898,0.112495761705917,0.1481942391760793,0.154112278508898,0.1595063827651274,0.0056539012459122,0.0103024242588038,0.8801221588605713,0.1969135969298127,0.0046269019756222
LC08_L2SP_166040_20140715_02_T1,2014-07-15,landsat-8,166,0.0,67.22518028,152087,0.8244806574724608,0.32041,0.41094,0.1205253780018676,0.1241872516567175,0.0304191795225697,0.0816085397636812,0.0910170492821118,0.1048400358608535,0.1409963509319133,0.1466284449497124,0.1483777555028948,0.004214692906034,0.0091789567813159,0.8115289275217474,0.031547732547818,0.0030311597966953
LE07_L2SP_165040_20140716_02_T1,2014-07-16,landsat-7,165,0.0,66.63626121,130517,0.7054477252949792,0.32943,0.4138825,0.1113132792106553,0.1141094061185998,0.0322853158544712,0.0681781733571675,0.0789008132639201,0.095086329224071,0.1327768390701555,0.1425016121593723,0.1475697449921834,0.0068496824168499,0.0181968632438686,0.6927756537462553,0.0392362680723583,0.0011645992476075
LE07_L2SP_166040_20140723_02_T1,2014-07-23,landsat-7,166,0.0,65.99963389,108437,0.5878491196114147,0.32547,0.402195,0.1056743002423383,0.1096014129763235,0.0392655310586804,0.0618149768185324,0.0731964785444343,0.0903054402227898,0.128017354549081,0.1369072632165294,0.1414339755034513,0.0084011914752344,0.0254064572055663,0.6319983031622047,0.0196058540903935,0.0023239300238848
LC08_L2SP_165040_20140724_02_T1,2014-07-24,landsat-8,165,0.0,66.406458,185012,0.9999945949744072,0.3242325,0.410005,0.115039525023222,0.1178878596733043,0.033238955983181,0.0749403915345223,0.0843400906534025,0.0986332864880957,0.1370826817466209,0.1443029981859145,0.1476738596483489,0.0056915227120403,0.0127613343999308,0.7327578751648541,0.0387758631872527,0.0019187944565757
LC08_L2SP_166040_20140731_02_T1,2014-07-31,landsat-8,166,0.0,65.66411379,151785,0.822843481654957,0.3078975,0.397025,0.1235050210913008,0.1273413659282709,0.030853169688151,0.0844613324795479,0.0943778836910611,0.1092878600105143,0.1419506882062968,0.1468249615689208,0.1495975082981016,0.0039397832460388,0.0083802747307046,0.8528642487729354,0.0463023355404025,0.0051190829133313
LE07_L2SP_165040_20140801_02_T1,2014-08-01,landsat-7,165,0.0,65.05551717,132016,0.7135498586585808,0.33131375,0.41721,0.1126251970017592,0.1173982651938373,0.036826987888527,0.068009066878398,0.0794048259180728,0.0969752350625856,0.1337294929657851,0.1420692132629731,0.1478731558826179,0.0075066658586837,0.018899224336444,0.717822082171858,0.0397603320809598,0.0033253545024845
LE07_L2SP_166040_20140808_02_T1,2014-08-08,landsat-7,166,0.0,64.19822925,104014,0.5638715413305577,0.3194475,0.398345,0.1067074349249545,0.1098674261583418,0.0330294301911806,0.0622775725435006,0.0741729201829349,0.0909224901910725,0.1279092997658258,0.1375427569039965,0.1423445383230494,0.0072682523506451,0.0255734804930105,0.6401253677389582,0.0187667044820889,0.0017689926356067
LC08_L2SP_165040_20140809_02_T1,2014-08-09,landsat-8,165,0.21,64.54803272,185012,0.9999945949744072,0.3265425,0.4108025,0.1131178843284244,0.1152894214985098,0.0315229372611091,0.0717925385468702,0.081694250864514,0.0967688205390786,0.1350343112936495,0.1441077234249405,0.1475980169333301,0.0060644714937409,0.0137882948133094,0.7101539359609107,0.0360084751259377,0.0018106933604306
LC08_L2SP_166040_20140816_02_T1,2014-08-16,landsat-8,166,0.0,63.52300024,142604,0.7730722525804493,0.3082824999999999,0.3972725,0.1250173114260934,0.1277408690600275,0.0291350954076524,0.0872040472437898,0.0967952849703478,0.111258361344731,0.1441564040228015,0.1492484281102793,0.1512901924889628,0.0036674988078875,0.007489270988191,0.8742111020728731,0.0776065187512271,0.0040601946649462
LE07_L2SP_165040_20140817_02_T1,2014-08-17,landsat-7,165,0.0,62.90279422,131287,0.7096095950014323,0.32921,0.4159725,0.1150092942157754,0.1186300518642042,0.0363461649573867,0.0708245470756575,0.0824539954921277,0.0997851153984463,0.136615518906381,0.1458252947998135,0.1512318654188433,0.0079520439952165,0.0180749045983227,0.7478882143700443,0.0586120484130188,0.0028791883430956
LE07_L2SP_166040_20140824_02_T1,2014-08-24,landsat-7,166,0.0,61.71204672,109902,0.5957910486599011,0.311005,0.38718,0.1046110587165478,0.1093479791412723,0.0351569485977003,0.0591271098971647,0.0706613245625594,0.0882610478743858,0.1263001275545665,0.1351031200096732,0.1394488547327713,0.0077341631635457,0.0305271969572892,0.6171043293115684,0.0125566413714036,0.0019107932521701
LC08_L2SP_165040_20140825_02_T1,2014-08-25,landsat-8,165,0.04,61.97011072,185011,0.9999891899488144,0.307705,0.39169,0.1129555058640134,0.119364751824812,0.0343866776635881,0.0702384056545993,0.0813870989916931,0.0973742971581196,0.1323327615188793,0.1393848183214407,0.145260676379024,0.0064050245661068,0.0169016977368913,0.718130273335099,0.0280523860743415,0.0026755165909054
LC08_L2SP_166040_20140901_02_T1,2014-09-01,landsat-8,166,0.0,60.56430995,149591,0.8109495619741521,0.28191,0.3851175,0.146567693268354,0.1535940625536627,0.0331833779583802,0.1036973210713148,0.1156783476177976,0.1320339790875433,0.1644190590191234,0.1708476904932399,0.1771355435852201,0.0041112098989912,0.0068854409690422,0.959522965953834,0.5449659404643328,0.0075071361244994
LE07_L2SP_166040_20140909_02_T1,2014-09-09,landsat-7,166,0.0,58.36079122,109674,0.5945550351288056,0.300225,0.3845125,0.1170820872987194,0.1241517373138524,0.0395506268580163,0.0670305728436452,0.0806106562998103,0.10051836541707,0.1387415239214166,0.1484945622714945,0.1561561067301595,0.0091088133924175,0.0240986924886481,0.7523478673158633,0.0855900213359593,0.003346280795813
LC08_L2SP_165040_20140910_02_T1,2014-09-10,landsat-8,165,0.62,58.51013758,185010,0.9999837849232216,0.3113625,0.397025,0.1150919534671189,0.1204717384708161,0.0315675135301629,0.0736831782489889,0.0848826798662262,0.0998786939135414,0.1347554060872419,0.1412832607411195,0.1455439605000784,0.0060050808064428,0.0141938273606832,0.7485271066428841,0.0262904707853629,0.0017296362358791
LC08_L2SP_166040_20140917_02_T1,2014-09-17,landsat-8,166,0.01,56.7236527,152784,0.8282591725214676,0.296485,0.3907275,0.1305117420266185,0.1366566236100743,0.031952299761674,0.0892894124922401,0.0997891555270234,0.1152098516634275,0.1480245235427913,0.1539172834928132,0.1609598396974094,0.0040449261702796,0.0084367473033825,0.8986150382238978,0.1819627709707822,0.005007068803016
LE07_L2SP_165040_20140918_02_T1,2014-09-18,landsat-7,165,0.0,56.1215181,129214,0.6984049769475659,0.3175225,0.4063475,0.1151339539839644,0.1214726090012834,0.0379706989692446,0.0692952991641847,0.0822871636816759,0.1003632001338789,0.1350202130453626,0.1436408493909849,0.1503546625192301,0.0081724890491742,0.0209187858900738,0.7538502019904963,0.0537016112805114,0.0026932066184778
LE07_L2SP_166040_20140925_02_T1,2014-09-25,landsat-7,166,0.0,54.2039262,111846,0.6063296903460837,0.31876,0.400655,0.108993722730977,0.1148151637003652,0.03055397470038,0.0640521412079045,0.0756822787889473,0.0936253590142186,0.1279028236000682,0.1364962580461915,0.1421944839279799,0.0063480142338572,0.0237111742932246,0.6813475671906014,0.0210557373531462,0.001072903814173
LC08_L2SP_165040_20140926_02_T1,2014-09-26,landsat-8,165,0.17,54.22215377,185011,0.9999891899488144,0.321895,0.403955,0.1084206649953414,0.113539386030676,0.0301330351169367,0.0679906790692919,0.0785746389183501,0.0929259446881305,0.1277367103018768,0.1329588923221688,0.1384123856599896,0.005918567004124,0.0173070790385436,0.6600472404343526,0.0108101680440622,0.001567474366389
LC08_L2SP_166040_20141003_02_T1,2014-10-03,landsat-8,166,0.0,52.1500002,148526,0.8051760777170613,0.3083925,0.3950174999999999,0.1164493252316547,0.1229340449366992,0.0305387293467745,0.075088117446215,0.0857297785810417,0.1014331219232479,0.1339478877469017,0.1393765439468456,0.1452980988231572,0.0043426740099376,0.0127654417408399,0.768060810901795,0.0314827033650673,0.0032115589189771
LE07_L2SP_165040_20141004_02_T1,2014-10-04,landsat-7,165,0.0,51.58232774,130244,0.7039721533081459,0.319695,0.3993625,0.1046560871328374,0.1106577280254195,0.0331077856738456,0.058031062481181,0.0713144528079875,0.0894184789612548,0.1250848821717386,0.1334238892028272,0.1388202926721783,0.008852615091674,0.0339363041675624,0.6319293019256166,0.0139660944074199,0.0008445686557538
LE07_L2SP_166040_20141011_02_T1,2014-10-11,landsat-7,166,0.0,49.46049784,110932,0.6013747939977448,0.3088325,0.3877575,0.1082792024167373,0.1141529902813069,0.0308421464662954,0.0616716552501349,0.0750148680697616,0.0931333734301251,0.128247808970076,0.1364957466688852,0.1418094006611448,0.0075722063967114,0.0287202971189557,0.6752605199581726,0.0176865106551761,0.0005949590740273
LC08_L2SP_165040_20141012_02_T1,2014-10-12,landsat-8,165,0.06,49.39167413,185010,0.9999837849232216,0.309465,0.3912225,0.1106078920191946,0.1165106883363165,0.0322712168978546,0.0681469388852989,0.0791472472030274,0.0948481000320628,0.1307406824523362,0.1360859829140218,0.1418057269235683,0.0065509972433922,0.0185233230636181,0.6871358304956489,0.0165234311658829,0.0016593697637965
LC08_L2SP_166040_20141019_02_T1,2014-10-19,landsat-8,166,0.01,47.21380931,135361,0.7338071385202533,0.30677,0.386905,0.1106935353503967,0.1178786500822603,0.030679159322968,0.0695650426734558,0.0804208051038704,0.0966826547187286,0.127132595611242,0.1324656365615968,0.137619782962614,0.0039228433596087,0.0157209240475469,0.7121992302066327,0.0154771315223735,0.002105480899225
